11,201,Jerez de la Frontera,181602,88706,92896
11,218,Jimena de la Frontera,8948,4565,4383
11,223,Línea de la Concepción (La),59629,29058,30571
11,239,Medina-Sidonia,10872,5639,5233
11,244,Olvera,8884,4462,4422
11,257,Paterna de Rivera,5121,2659,2462
11,260,Prado del Rey,5785,2895,2890
11,276,Puerto de Santa María (El),73728,36783,36945
11,282,Puerto Real,33415,16819,16596
11,295,Puerto Serrano,6677,3413,3264
11,309,Rota,24704,12478,12226
11,316,San Fernando,84014,41453,42561
11,9028,San José del Valle,4322,2227,2095
11,337,San Roque,22322,11194,11128
11,321,Sanlúcar de Barrameda,61382,30718,30664
11,342,Setenil de las Bodegas,3130,1597,1533
11,355,Tarifa,15118,7642,7476
11,368,Torre Alháquime,988,504,484
11,374,Trebujena,6927,3592,3335
11,380,Ubrique,17960,8933,9027
11,393,Vejer de la Frontera,12731,6447,6284
11,407,Villaluenga del Rosario,451,244,207
11,414,Villamartín,11963,6004,5959
11,429,Zahara,1552,809,743
12,22,Aín,155,79,76
12,38,Albocàsser,1374,664,710
12,43,Alcalà de Xivert,4902,2422,2480
12,56,Alcora (l'),8788,4473,4315
12,69,Alcudia de Veo,177,82,95
12,75,Alfondeguilla,919,453,466
12,81,Algimia de Almonacid,288,162,126
12,94,Almazora/Almassora,16465,8134,8331
12,108,Almedíjar,283,136,147
12,115,Almenara,5001,2468,2533
12,9018,Alquerías del Niño Perdido,3531,1720,1811
12,120,Altura,3144,1582,1562
12,136,Arañuel,142,74,68
12,141,Ares del Maestre,266,128,138
12,154,Argelita,117,57,60
12,167,Artana,1869,928,941
12,17,Atzeneta del Maestrat,1465,741,724
12,173,Ayódar,223,122,101
12,189,Azuébar,351,173,178
12,206,Barracas,166,91,75
12,228,Bejís,362,201,161
12,249,Benafer,148,81,67
12,252,Benafigos,218,119,99
12,265,Benasal,1416,687,729
12,271,Benicarló,19350,9557,9793
12,287,Benicasim/Benicàssim,10702,5445,5257
12,290,Benlloch,863,443,420
12,213,Betxí,5314,2701,2613
12,311,Borriol,3284,1660,1624
12,326,Burriana,26097,12677,13420
12,332,Cabanes,2366,1158,1208
12,347,Cálig,1755,854,901
12,363,Canet lo Roig,914,436,478
12,379,Castell de Cabres,22,10,12
12,385,Castellfort,235,124,111
12,398,Castellnovo,1026,491,535
12,402,Castellón de la Plana/Castelló de la Plana,137741,67015,70726
12,419,Castillo de Villamalefa,130,64,66
12,424,Catí,897,462,435
12,430,Caudiel,707,350,357
12,445,Cervera del Maestre,730,348,382
12,521,Chert/Xert,920,449,471
12,537,Chilches,2222,1134,1088
12,555,Chodos/Xodos,159,84,75
12,568,Chóvar,393,199,194
12,458,Cinctorres,551,253,298
12,461,Cirat,281,148,133
12,483,Cortes de Arenoso,410,224,186
12,496,Costur,469,238,231
12,509,Coves de Vinromà (les),1866,935,931
12,516,Culla,811,411,400
12,574,Eslida,766,364,402
12,580,Espadilla,78,37,41
12,593,Fanzara,269,128,141
12,607,Figueroles,548,273,275
12,614,Forcall,540,262,278
12,635,Fuente la Reina,29,13,16
12,640,Fuentes de Ayódar,105,58,47
12,653,Gaibiel,205,108,97
12,672,Geldo,704,351,353
12,688,Herbés,106,54,52
12,691,Higueras,41,25,16
12,705,Jana (la),823,418,405
12,712,Jérica,1574,801,773
12,748,Llosa (la),932,471,461
12,727,Lucena del Cid,1581,792,789
12,733,Ludiente,232,117,115
12,751,Mata de Morella (la),196,96,100
12,764,Matet,139,71,68
12,770,Moncofa,3724,1897,1827
12,786,Montán,340,175,165
12,799,Montanejos,408,209,199
12,803,Morella,2719,1309,1410
12,810,Navajas,508,256,252
12,825,Nules,11490,5733,5757
12,831,Olocau del Rey,149,81,68
12,846,Onda,18909,9536,9373
12,859,Oropesa del Mar/Orpesa,3044,1555,1489
12,878,Palanques,23,13,10
12,884,Pavías,58,36,22
12,897,Peñíscola,4047,2037,2010
12,901,Pina de Montalgrao,167,88,79
12,939,Pobla de Benifassà (la),217,110,107
12,944,Pobla Tornesa (la),532,260,272
12,918,Portell de Morella,265,130,135
12,923,Puebla de Arenoso,173,86,87
12,957,Ribesalbes,1283,640,643
12,960,Rossell,1148,589,559
12,976,Sacañet,119,67,52
12,982,Salzadella (la),797,391,406
12,995,San Jorge,577,280,297
12,1016,San Rafael del Río,462,234,228
12,9023,Sant Joan de Moró,1683,854,829
12,1009,Sant Mateu,1780,890,890
12,1021,Santa Magdalena de Pulpis,693,350,343
12,1037,Sarratella,96,52,44
12,1042,Segorbe,7710,3747,3963
12,1055,Sierra Engarcerán,1084,570,514
12,1068,Soneja,1387,703,684
12,1074,Sot de Ferrer,405,206,199
12,1080,Sueras/Suera,548,274,274
12,1093,Tales,763,366,397
12,1107,Teresa,368,188,180
12,1114,Tírig,567,285,282
12,1129,Todolella,136,81,55
12,1135,Toga,94,45,49
12,1140,Torás,259,135,124
12,1153,Toro (El),356,187,169
12,1166,Torralba del Pinar,67,31,36
12,1191,Torre d'En Besora (la),210,106,104
12,1205,Torre Endoménech,238,118,120
12,1172,Torreblanca,4590,2291,2299
12,1188,Torrechiva,68,40,28
12,1212,Traiguera,1586,816,770
12,1227,Useras/Useres (les),1027,520,507
12,1248,Vall d'Alba,1856,935,921
12,1251,Vall de Almonacid,292,150,142
12,1264,Vall d'Uixó (la),28823,14306,14517
12,1233,Vallat,46,22,24
12,1270,Vallibona,102,61,41
12,1286,Vilafamés,1427,766,661
12,1325,Vilanova d'Alcolea,632,320,312
12,1346,Vilar de Canes,188,93,95
12,1299,Villafranca del Cid,2680,1290,1390
12,1303,Villahermosa del Río,456,254,202
12,1310,Villamalur,149,84,65
12,1331,Villanueva de Viver,88,46,42
12,1359,Villarreal/Vila-real,40124,19959,20165
12,1362,Villavieja,3401,1686,1715
12,1378,Villores,66,33,33
12,1384,Vinaròs,21592,10513,11079
12,1397,Vistabella del Maestrazgo,473,233,240
12,1401,Viver,1237,636,601
12,1418,Zorita del Maestrazgo,135,68,67
12,1423,Zucaina,218,123,95
13,13,Abenójar,1810,904,906
13,28,Agudo,2132,1078,1054
13,34,Alamillo,685,346,339
13,49,Albaladejo,1697,864,833
13,52,Alcázar de San Juan,26022,12681,13341
13,65,Alcoba,770,405,365
13,71,Alcolea de Calatrava,1644,820,824
13,87,Alcubillas,722,344,378
13,90,Aldea del Rey,2222,1091,1131
13,104,Alhambra,1298,660,638
13,111,Almadén,7410,3549,3861
13,126,Almadenejos,606,324,282
13,132,Almagro,8278,3996,4282
13,147,Almedina,749,378,371
13,150,Almodóvar del Campo,7599,3748,3851
13,163,Almuradiel,1030,473,557
13,179,Anchuras,451,249,202
13,185,Arenas de San Juan,1065,531,534
13,198,Argamasilla de Alba,6667,3293,3374
13,202,Argamasilla de Calatrava,5536,2806,2730
13,219,Arroba de los Montes,649,333,316
13,224,Ballesteros de Calatrava,572,272,300
13,230,Bolaños de Calatrava,10618,5302,5316
13,245,Brazatortas,1241,622,619
13,258,Cabezarados,393,206,187
13,261,Cabezarrubias del Puerto,671,345,326
13,277,Calzada de Calatrava,4852,2385,2467
13,283,Campo de Criptana,13829,6791,7038
13,296,Cañada de Calatrava,89,49,40
13,300,Caracuel de Calatrava,174,96,78
13,317,Carrión de Calatrava,2627,1297,1330
13,322,Carrizosa,1729,866,863
13,338,Castellar de Santiago,2244,1088,1156
13,381,Chillón,2389,1155,1234
13,343,Ciudad Real,61138,28872,32266
13,356,Corral de Calatrava,1331,674,657
13,369,Cortijos (Los),1094,535,559
13,375,Cózar,1348,653,695
13,394,Daimiel,17045,8379,8666
13,408,Fernancaballero,1044,498,546
13,415,Fontanarejo,380,200,180
13,420,Fuencaliente,1308,688,620
13,436,Fuenllana,331,152,179
13,441,Fuente el Fresno,3444,1698,1746
13,454,Granátula de Calatrava,1003,479,524
13,467,Guadalmez,1070,550,520
13,473,Herencia,7041,3520,3521
13,489,Hinojosas de Calatrava,787,382,405
13,492,Horcajo de los Montes,1113,561,552
13,505,Labores (Las),699,347,352
13,512,Luciana,448,229,219
13,527,Malagón,8059,3969,4090
13,533,Manzanares,18222,8917,9305
13,548,Membrilla,6600,3294,3306
13,551,Mestanza,968,467,501
13,564,Miguelturra,9252,4632,4620
13,570,Montiel,1721,865,856
13,586,Moral de Calatrava,5202,2543,2659
13,599,Navalpino,326,160,166
13,603,Navas de Estena,433,235,198
13,610,Pedro Muñoz,7213,3590,3623
13,625,Picón,636,333,303
13,631,Piedrabuena,5036,2567,2469
13,646,Poblete,784,395,389
13,659,Porzuna,3984,2019,1965
13,662,Pozuelo de Calatrava,2532,1248,1284
13,678,Pozuelos de Calatrava (Los),589,293,296
13,684,Puebla de Don Rodrigo,1331,702,629
13,697,Puebla del Príncipe,1094,552,542
13,701,Puerto Lápice,1049,522,527
13,718,Puertollano,50778,24708,26070
13,723,Retuerta del Bullaque,1049,543,506
13,9014,Robledo (El),1131,596,535
13,9029,Ruidera,610,321,289
13,739,Saceruela,765,410,355
13,744,San Carlos del Valle,1251,626,625
13,757,San Lorenzo de Calatrava,310,161,149
13,760,Santa Cruz de los Cáñamos,677,342,335
13,776,Santa Cruz de Mudela,4843,2367,2476
13,782,Socuéllamos,11189,5486,5703
13,795,Solana (La),14960,7491,7469
13,809,Solana del Pino,554,280,274
13,816,Terrinches,972,472,500
13,821,Tomelloso,29255,14349,14906
13,837,Torralba de Calatrava,2914,1447,1467
13,842,Torre de Juan Abad,1468,719,749
13,855,Torrenueva,3252,1650,1602
13,868,Valdemanco del Esteras,337,165,172
13,874,Valdepeñas,26331,12662,13669
13,880,Valenzuela de Calatrava,819,400,419
13,893,Villahermosa,2719,1296,1423
13,907,Villamanrique,1695,832,863
13,914,Villamayor de Calatrava,656,329,327
13,929,Villanueva de la Fuente,2748,1353,1395
13,935,Villanueva de los Infantes,5801,2781,3020
13,940,Villanueva de San Carlos,498,245,253
13,953,Villar del Pozo,102,56,46
13,966,Villarrubia de los Ojos,9608,4786,4822
13,972,Villarta de San Juan,2957,1495,1462
13,988,Viso del Marqués,3100,1537,1563
14,18,Adamuz,4440,2257,2183
14,23,Aguilar de la Frontera,13397,6631,6766
14,39,Alcaracejos,1474,737,737
14,44,Almedinilla,2554,1269,1285
14,57,Almodóvar del Río,7155,3540,3615
14,60,Añora,1628,802,826
14,76,Baena,20057,9912,10145
14,82,Belalcázar,3879,1870,2009
14,95,Belmez,4057,1936,2121
14,109,Benamejí,4735,2378,2357
14,116,Blázquez (Los),712,361,351
14,121,Bujalance,8204,4023,4181
14,137,Cabra,20819,10130,10689
14,142,Cañete de las Torres,3424,1695,1729
14,155,Carcabuey,2887,1443,1444
14,168,Cardeña,1966,997,969
14,174,Carlota (La),10295,5161,5134
14,180,Carpio (El),4394,2146,2248
14,193,Castro del Río,8015,3902,4113
14,207,Conquista,512,261,251
14,214,Córdoba,309961,149284,160677
14,229,Doña Mencía,5047,2518,2529
14,235,Dos Torres,2515,1236,1279
14,240,Encinas Reales,2341,1146,1195
14,253,Espejo,4023,1993,2030
14,266,Espiel,2451,1217,1234
14,272,Fernán-Núñez,9494,4742,4752
14,312,Fuente-Tójar,844,389,455
14,288,Fuente la Lancha,430,214,216
14,291,Fuente Obejuna,6107,3120,2987
14,305,Fuente Palmera,9695,4886,4809
14,327,Granjuela (La),512,267,245
14,333,Guadalcázar,1167,593,574
14,348,Guijo (El),413,212,201
14,351,Hinojosa del Duque,7995,3868,4127
14,364,Hornachuelos,5056,2540,2516
14,370,Iznájar,5200,2621,2579
14,386,Lucena,35564,17677,17887
14,399,Luque,3397,1695,1702
14,403,Montalbán de Córdoba,4563,2285,2278
14,410,Montemayor,3809,1916,1893
14,425,Montilla,22792,11213,11579
14,431,Montoro,9489,4648,4841
14,446,Monturque,1935,970,965
14,459,Moriles,3796,1891,1905
14,462,Nueva Carteya,5659,2844,2815
14,478,Obejo,1493,754,739
14,484,Palenciana,1560,778,782
14,497,Palma del Río,18948,9468,9480
14,500,Pedro Abad,2919,1458,1461
14,517,Pedroche,1848,920,928
14,522,Peñarroya-Pueblonuevo,13606,6498,7108
14,538,Posadas,7164,3574,3590
14,543,Pozoblanco,16223,7786,8437
14,556,Priego de Córdoba,22196,10858,11338
14,569,Puente Genil,27918,13661,14257
14,575,Rambla (La),7229,3612,3617
14,581,Rute,10083,4983,5100
14,594,San Sebastián de los Ballesteros,834,429,405
14,615,Santa Eufemia,1185,603,582
14,608,Santaella,5869,2954,2915
14,620,Torrecampo,1417,698,719
14,636,Valenzuela,1486,714,772
14,641,Valsequillo,474,230,244
14,654,Victoria (La),1767,869,898
14,667,Villa del Río,7149,3642,3507
14,673,Villafranca de Córdoba,3748,1928,1820
14,689,Villaharta,614,309,305
14,692,Villanueva de Córdoba,10069,4913,5156
14,706,Villanueva del Duque,1833,854,979
14,713,Villanueva del Rey,1241,642,599
14,728,Villaralto,1559,750,809
14,734,Villaviciosa de Córdoba,3832,1961,1871
14,749,Viso (El),3153,1516,1637
14,752,Zuheros,899,446,453
15,11,Abegondo,5451,2724,2727
15,26,Ames,14189,6868,7321
15,32,Aranga,2448,1219,1229
15,47,Ares,4662,2307,2355
15,50,Arteixo,21290,10677,10613
15,63,Arzúa,6947,3409,3538
15,79,Baña (A),5578,2681,2897
15,85,Bergondo,5817,2830,2987
15,98,Betanzos,12296,5801,6495
15,102,Boimorto,2691,1355,1336
15,119,Boiro,17845,8671,9174
15,124,Boqueixón,4275,2108,2167
15,130,Brión,6275,3014,3261
15,145,Cabana de Bergantiños,5804,2888,2916
15,158,Cabanas,3249,1582,1667
15,161,Camariñas,7105,3517,3588
15,177,Cambre,16401,8062,8339
15,183,Capela (A),1619,794,825
15,196,Carballo,27497,13352,14145
15,9012,Cariño,5199,2539,2660
15,200,Carnota,5930,2859,3071
15,217,Carral,5212,2537,2675
15,222,Cedeira,7699,3791,3908
15,238,Cee,7326,3537,3789
15,243,Cerceda,5658,2763,2895
15,256,Cerdido,1707,819,888
15,269,Cesuras,2733,1362,1371
15,275,Coirós,1553,764,789
15,281,Corcubión,1949,943,1006
15,294,Coristanco,8240,4088,4152
15,308,Coruña (A),243134,113548,129586
15,315,Culleredo,18743,9220,9523
15,320,Curtis,4523,2208,2315
15,336,Dodro,3313,1606,1707
15,341,Dumbría,4755,2306,2449
15,354,Fene,14912,7355,7557
15,367,Ferrol,82548,38561,43987
15,373,Fisterra,5295,2659,2636
15,389,Frades,3150,1583,1567
15,392,Irixoa,1768,871,897
15,413,Laracha,10706,5246,5460
15,406,Laxe,3541,1743,1798
15,428,Lousame,4329,2091,2238
15,434,Malpica de Bergantiños,7377,3619,3758
15,449,Mañón,2034,1000,1034
15,452,Mazaricos,6648,3226,3422
15,465,Melide,8439,4167,4272
15,471,Mesía,3489,1739,1750
15,487,Miño,4870,2289,2581
15,490,Moeche,1583,759,824
15,503,Monfero,2758,1413,1345
15,510,Mugardos,6110,2953,3157
15,531,Muros,10855,5194,5661
15,525,Muxía,6422,3126,3296
15,546,Narón,31086,15040,16046
15,559,Neda,6214,3006,3208
15,562,Negreira,6595,3153,3442
15,578,Noia,14473,6933,7540
15,584,Oleiros,24102,11673,12429
15,597,Ordes,11861,5782,6079
15,601,Oroso,4732,2333,2399
15,618,Ortigueira,8748,4201,4547
15,623,Outes,8948,4281,4667
15,639,Oza dos Ríos,3240,1572,1668
15,644,Paderne,2758,1311,1447
15,657,Padrón,9548,4592,4956
15,660,Pino (O),5004,2495,2509
15,676,Pobra do Caramiñal (A),10082,4822,5260
15,682,Ponteceso,7423,3716,3707
15,695,Pontedeume,8893,4281,4612
15,709,Pontes de García Rodríguez (As),12473,6299,6174
15,716,Porto do Son,10416,5103,5313
15,721,Rianxo,12147,5949,6198
15,737,Ribeira,26413,13017,13396
15,742,Rois,5295,2541,2754
15,755,Sada,10296,5072,5224
15,768,San Sadurniño,3503,1713,1790
15,774,Santa Comba,10960,5400,5560
15,780,Santiago de Compostela,93584,43972,49612
15,793,Santiso,2319,1192,1127
15,807,Sobrado,2609,1344,1265
15,814,Somozas (As),1506,747,759
15,829,Teo,13960,6827,7133
15,835,Toques,1668,866,802
15,840,Tordoia,5205,2495,2710
15,853,Touro,5077,2493,2584
15,866,Trazo,3912,1933,1979
15,888,Val do Dubra,5091,2494,2597
15,872,Valdoviño,6769,3329,3440
15,891,Vedra,5101,2446,2655
15,912,Vilarmaior,1412,714,698
15,905,Vilasantar,1707,873,834
15,927,Vimianzo,8937,4370,4567
15,933,Zas,6311,3046,3265
16,14,Abia de la Obispalía,88,48,40
16,29,Acebrón (El),279,142,137
16,35,Alarcón,204,101,103
16,40,Albaladejo del Cuende,413,216,197
16,53,Albalate de las Nogueras,383,211,172
16,66,Albendea,190,94,96
16,72,Alberca de Záncara (La),1728,855,873
16,88,Alcalá de la Vega,164,89,75
16,91,Alcantud,129,69,60
16,105,Alcázar del Rey,266,128,138
16,112,Alcohujate,53,30,23
16,127,Alconchel de la Estrella,223,114,109
16,133,Algarra,36,18,18
16,148,Aliaguilla,880,464,416
16,151,Almarcha (La),631,318,313
16,164,Almendros,349,178,171
16,170,Almodóvar del Pinar,510,261,249
16,186,Almonacid del Marquesado,581,300,281
16,199,Altarejos,332,170,162
16,203,Arandilla del Arroyo,54,24,30
16,9054,Arcas del Villar,595,296,299
16,225,Arcos de la Sierra,121,64,57
16,246,Arguisuelas,205,106,99
16,259,Arrancacepas,38,20,18
16,262,Atalaya del Cañavate,129,66,63
16,278,Barajas de Melo,703,345,358
16,297,Barchín del Hoyo,136,77,59
16,301,Bascuñana de San Pedro,41,22,19
16,318,Beamud,104,59,45
16,323,Belinchón,340,174,166
16,339,Belmonte,2471,1165,1306
16,344,Belmontejo,276,136,140
16,357,Beteta,402,197,205
16,360,Boniches,227,118,109
16,382,Buciegas,85,43,42
16,395,Buenache de Alarcón,630,322,308
16,409,Buenache de la Sierra,104,65,39
16,416,Buendía,543,267,276
16,421,Campillo de Altobuey,1672,826,846
16,437,Campillos-Paravientos,147,81,66
16,442,Campillos-Sierra,94,49,45
16,9015,Campos del Paraíso,1142,537,605
16,455,Canalejas del Arroyo,313,164,149
16,468,Cañada del Hoyo,369,193,176
16,474,Cañada Juncosa,353,185,168
16,480,Cañamares,582,304,278
16,493,Cañavate (El),270,130,140
16,506,Cañaveras,407,202,205
16,513,Cañaveruelas,251,126,125
16,528,Cañete,816,401,415
16,534,Cañizares,614,320,294
16,552,Carboneras de Guadazaón,1004,534,470
16,565,Cardenete,689,353,336
16,571,Carrascosa,116,70,46
16,587,Carrascosa de Haro,155,79,76
16,604,Casas de Benítez,1096,524,572
16,611,Casas de Fernando Alonso,1340,659,681
16,626,Casas de Garcimolina,34,16,18
16,632,Casas de Guijarro,154,77,77
16,647,Casas de Haro,890,447,443
16,650,Casas de los Pinos,510,244,266
16,663,Casasimarro,3061,1559,1502
16,679,Castejón,241,119,122
16,702,Castillejo-Sierra,54,25,29
16,685,Castillejo de Iniesta,200,109,91
16,719,Castillo-Albaráñez,33,17,16
16,724,Castillo de Garcimuñoz,228,116,112
16,730,Cervera del Llano,314,153,161
16,231,Chillarón de Cuenca,343,179,164
16,817,Chumillas,46,29,17
16,745,Cierva (La),57,30,27
16,783,Cuenca,44558,21401,23157
16,796,Cueva del Hierro,44,25,19
16,822,Enguídanos,529,272,257
16,838,Fresneda de Altarejos,92,51,41
16,843,Fresneda de la Sierra,76,38,38
16,856,Frontera (La),213,108,105
16,869,Fuente de Pedro Naharro,1205,600,605
16,875,Fuentelespino de Haro,326,178,148
16,881,Fuentelespino de Moya,143,74,69
16,9041,Fuentenava de Jábaga,277,146,131
16,894,Fuentes,504,264,240
16,915,Fuertescusa,118,61,57
16,920,Gabaldón,178,101,77
16,936,Garaballa,144,79,65
16,941,Gascueña,155,73,82
16,954,Graja de Campalbo,145,79,66
16,967,Graja de Iniesta,351,190,161
16,973,Henarejos,281,132,149
16,989,Herrumblar (El),773,399,374
16,992,Hinojosa (La),352,169,183
16,1006,Hinojosos (Los),1108,548,560
16,1013,Hito (El),237,120,117
16,1028,Honrubia,1611,790,821
16,1034,Hontanaya,472,234,238
16,1049,Hontecillas,94,46,48
16,1065,Horcajo de Santiago,3553,1763,1790
16,1071,Huélamo,157,80,77
16,1087,Huelves,71,29,42
16,1090,Huérguina,89,45,44
16,1104,Huerta de la Obispalía,153,84,69
16,1111,Huerta del Marquesado,216,121,95
16,1126,Huete,2278,1160,1118
16,1132,Iniesta,3786,1847,1939
16,1150,Laguna del Marquesado,78,42,36
16,1163,Lagunaseca,113,53,60
16,1179,Landete,1589,789,800
16,1185,Ledaña,1968,969,999
16,1198,Leganiel,234,119,115
16,1219,Majadas (Las),374,182,192
16,1224,Mariana,318,156,162
16,1230,Masegosa,128,69,59
16,1245,Mesas (Las),2503,1280,1223
16,1258,Minglanilla,2304,1172,1132
16,1261,Mira,1118,568,550
16,1283,Monreal del Llano,85,43,42
16,1296,Montalbanejo,204,92,112
16,1300,Montalbo,737,388,349
16,1317,Monteagudo de las Salinas,118,68,50
16,1322,Mota de Altarejos,58,36,22
16,1338,Mota del Cuervo,5411,2669,2742
16,1343,Motilla del Palancar,4946,2469,2477
16,1356,Moya,278,151,127
16,1375,Narboneta,113,55,58
16,1394,Olivares de Júcar,567,292,275
16,1408,Olmeda de la Cuesta,49,27,22
16,1415,Olmeda del Rey,247,116,131
16,1420,Olmedilla de Alarcón,183,93,90
16,1436,Olmedilla de Eliz,34,18,16
16,1454,Osa de la Vega,663,334,329
16,1467,Pajarón,139,71,68
16,1473,Pajaroncillo,97,48,49
16,1489,Palomares del Campo,1008,493,515
16,1492,Palomera,153,71,82
16,1505,Paracuellos,154,70,84
16,1512,Paredes,82,43,39
16,1527,Parra de las Vegas (La),61,31,30
16,1533,Pedernoso (El),1358,683,675
16,1548,Pedroñeras (Las),6382,3252,3130
16,1551,Peral (El),722,368,354
16,1564,Peraleja (La),153,76,77
16,1570,Pesquera (La),270,141,129
16,1586,Picazo (El),722,356,366
16,1599,Pinarejo,423,221,202
16,1603,Pineda de Gigüela,159,86,73
16,1610,Piqueras del Castillo,81,47,34
16,1625,Portalrubio de Guadamejud,94,45,49
16,1631,Portilla,93,48,45
16,1659,Poyatos,116,66,50
16,1662,Pozoamargo,319,150,169
16,9089,Pozorrubielos de la Mancha,288,144,144
16,1678,Pozorrubio,523,249,274
16,1697,Pozuelo (El),104,56,48
16,1701,Priego,1013,524,489
16,1718,Provencio (El),2569,1285,1284
16,1723,Puebla de Almenara,576,300,276
16,1739,Puebla de Don Francisco,372,183,189
16,1744,Puebla del Salvador,299,164,135
16,1757,Quintanar del Rey,6086,3102,2984
16,1760,Rada de Haro,65,32,33
16,1776,Reíllo,146,75,71
16,1816,Rozalén del Monte,124,58,66
16,1855,Saceda-Trasierra,99,58,41
16,1868,Saelices,704,349,355
16,1874,Salinas del Manzano,119,69,50
16,1880,Salmeroncillos,182,92,90
16,1893,Salvacañete,340,183,157
16,1907,San Clemente,6289,3080,3209
16,1914,San Lorenzo de la Parrilla,1492,757,735
16,1929,San Martín de Boniches,109,55,54
16,1935,San Pedro Palmiches,109,58,51
16,1940,Santa Cruz de Moya,430,217,213
16,1966,Santa María de los Llanos,865,441,424
16,1953,Santa María del Campo Rus,795,404,391
16,1972,Santa María del Val,118,62,56
16,1988,Sisante,1791,898,893
16,1991,Solera de Gabaldón,42,23,19
16,9092,Sotorribas,958,471,487
16,2027,Talayuelas,1124,580,544
16,2033,Tarancón,11189,5494,5695
16,2048,Tébar,412,221,191
16,2051,Tejadillos,178,92,86
16,2064,Tinajas,372,203,169
16,2099,Torralba,191,97,94
16,2110,Torrejoncillo del Rey,737,349,388
16,2125,Torrubia del Campo,366,170,196
16,2131,Torrubia del Castillo,44,22,22
16,2159,Tragacete,378,211,167
16,2162,Tresjuncos,518,264,254
16,2178,Tribaldos,134,62,72
16,2184,Uclés,293,136,157
16,2197,Uña,139,68,71
16,9067,Valdecolmenas (Los),127,68,59
16,2244,Valdemeca,110,57,53
16,2257,Valdemorillo de la Sierra,108,57,51
16,2276,Valdemoro-Sierra,164,95,69
16,2282,Valdeolivas,284,151,133
16,9020,Valdetórtola,146,80,66
16,9036,Valeras (Las),1418,702,716
16,2316,Valhermoso de la Fuente,60,27,33
16,2342,Valsalobre,56,29,27
16,2368,Valverde de Júcar,1383,694,689
16,2374,Valverdejo,148,79,69
16,2380,Vara de Rey,714,353,361
16,2393,Vega del Codorno,233,123,110
16,2407,Vellisca,186,91,95
16,2429,Villaconejos de Trabaque,534,273,261
16,2435,Villaescusa de Haro,623,317,306
16,2440,Villagarcía del Llano,981,481,500
16,2453,Villalba de la Sierra,553,289,264
16,2466,Villalba del Rey,712,364,348
16,2472,Villalgordo del Marquesado,141,70,71
16,2488,Villalpardo,1101,547,554
16,2491,Villamayor de Santiago,2736,1359,1377
16,2504,Villanueva de Guadamejud,132,62,70
16,2511,Villanueva de la Jara,2465,1243,1222
16,2532,Villar de Cañas,447,217,230
16,2547,Villar de Domingo García,276,140,136
16,2550,Villar de la Encina,241,120,121
16,2630,Villar de Olalla,863,447,416
16,2585,Villar del Humo,493,262,231
16,2598,Villar del Infantado,57,33,24
16,9106,Villar y Velasco,131,72,59
16,2661,Villarejo-Periesteban,548,277,271
16,2645,Villarejo de Fuentes,815,388,427
16,2658,Villarejo de la Peñuela,36,17,19
16,2696,Villares del Saz,743,374,369
16,2700,Villarrubio,266,137,129
16,2717,Villarta,794,411,383
16,2722,Villas de la Ventosa,392,209,183
16,2738,Villaverde y Pasaconsol,432,213,219
16,2743,Víllora,252,125,127
16,2756,Vindel,25,16,9
16,2769,Yémeda,29,13,16
16,2775,Zafra de Záncara,217,108,109
16,2781,Zafrilla,139,64,75
16,2794,Zarza de Tajo,268,123,145
16,2808,Zarzuela,292,144,148
17,10,Agullana,622,325,297
17,25,Aiguaviva,455,230,225
17,31,Albanyà,131,69,62
17,46,Albons,528,273,255
17,62,Alp,1105,570,535
17,78,Amer,2241,1108,1133
17,84,Anglès,4752,2394,2358
17,97,Arbúcies,4814,2401,2413
17,101,Argelaguer,365,201,164
17,118,Armentera (L'),749,374,375
17,123,Avinyonet de Puigventós,537,271,266
17,157,Banyoles,14748,7218,7530
17,160,Bàscara,778,404,374
17,139,Begur,3179,1601,1578
17,182,Bellcaire d'Empordà,502,251,251
17,195,Besalú,1991,966,1025
17,209,Bescanó,3063,1536,1527
17,216,Beuda,130,73,57
17,221,Bisbal d'Empordà (La),8107,3954,4153
17,2348,Biure,211,105,106
17,237,Blanes,28826,14463,14363
17,293,Boadella d'Empordà,227,113,114
17,242,Bolvir,247,123,124
17,255,Bordils,1386,696,690
17,268,Borrassà,489,239,250
17,274,Breda,3254,1664,1590
17,280,Brunyola,405,207,198
17,314,Cabanelles,220,122,98
17,307,Cabanes,783,394,389
17,329,Cadaqués,1878,908,970
17,335,Caldes de Malavella,3752,1888,1864
17,340,Calonge,6226,3126,3100
17,353,Camós,618,314,304
17,366,Campdevànol,3342,1636,1706
17,372,Campelles,123,63,60
17,388,Campllong,293,147,146
17,391,Camprodon,2344,1169,1175
17,405,Canet d'Adri,519,266,253
17,412,Cantallops,257,129,128
17,427,Capmany,397,200,197
17,448,Cassà de la Selva,7445,3693,3752
17,464,Castellfollit de la Roca,981,475,506
17,470,Castelló d'Empúries,5283,2699,2584
17,486,Castell-Platja d'Aro,5785,2925,2860
17,1899,Cellera de Ter (La),2019,996,1023
17,499,Celrà,2450,1186,1264
17,502,Cervià de Ter,643,318,325
17,519,Cistella,211,105,106
17,545,Colera,493,238,255
17,558,Colomers,202,100,102
17,577,Corçà,1110,567,543
17,561,Cornellà del Terri,1862,931,931
17,583,Crespià,205,99,106
17,9011,"Cruïlles, Monells i Sant Sadurní de l'Heura",1071,525,546
17,600,Darnius,525,279,246
